0,"2011.02.18_06:00:39_TAI"
1,"2011.02.18_06:10:24_TAI"
2,"2011.02.18_06:20:09_TAI"
3,"2011.02.18_06:20:54_TAI"
4,"2011.02.18_06:30:39_TAI"
5,"2011.02.18_06:40:24_TAI"
6,"2011.02.18_06:50:09_TAI"
7,"2011.02.18_06:50:54_TAI"
8,"2011.02.18_07:00:39_TAI"
9,"2011.02.18_07:10:24_TAI"
10,"2011.02.18_07:20:09_TAI"
11,"2011.02.18_07:20:54_TAI"
12,"2011.02.18_07:30:39_TAI"
13,"2011.02.18_07:40:24_TAI"
14,"2011.02.18_07:50:09_TAI"
15,"2011.02.18_07:50:54_TAI"
16,"2011.02.18_08:00:39_TAI"
17,"2011.02.18_08:10:24_TAI"
18,"2011.02.18_08:20:09_TAI"
19,"2011.02.18_08:20:54_TAI"
20,"2011.02.18_08:30:39_TAI"
21,"2011.02.18_08:40:24_TAI"
22,"2011.02.18_08:50:09_TAI"
23,"2011.02.18_08:50:54_TAI"
24,"2011.02.18_09:00:39_TAI"
25,"2011.02.18_09:01:24_TAI"
26,"2011.02.18_09:02:09_TAI"
27,"2011.02.18_09:02:54_TAI"
28,"2011.02.18_09:03:39_TAI"
29,"2011.02.18_09:04:24_TAI"
30,"2011.02.18_09:05:09_TAI"
31,"2011.02.18_09:05:54_TAI"
32,"2011.02.18_09:06:39_TAI"
33,"2011.02.18_09:07:24_TAI"
34,"2011.02.18_09:08:09_TAI"
35,"2011.02.18_09:08:54_TAI"
36,"2011.02.18_09:09:39_TAI"
37,"2011.02.18_09:10:24_TAI"
38,"2011.02.18_09:11:09_TAI"
39,"2011.02.18_09:11:54_TAI"
40,"2011.02.18_09:12:39_TAI"
41,"2011.02.18_09:13:24_TAI"
42,"2011.02.18_09:14:09_TAI"
43,"2011.02.18_09:14:54_TAI"
44,"2011.02.18_09:15:39_TAI"
45,"2011.02.18_09:16:24_TAI"
46,"2011.02.18_09:17:09_TAI"
47,"2011.02.18_09:17:54_TAI"
48,"2011.02.18_09:18:39_TAI"
49,"2011.02.18_09:19:24_TAI"
50,"2011.02.18_09:20:09_TAI"
51,"2011.02.18_09:20:54_TAI"
52,"2011.02.18_09:21:39_TAI"
53,"2011.02.18_09:22:24_TAI"
54,"2011.02.18_09:23:09_TAI"
55,"2011.02.18_09:23:54_TAI"
56,"2011.02.18_09:24:39_TAI"
57,"2011.02.18_09:25:24_TAI"
58,"2011.02.18_09:26:09_TAI"
59,"2011.02.18_09:26:54_TAI"
60,"2011.02.18_09:27:39_TAI"
61,"2011.02.18_09:28:24_TAI"
62,"2011.02.18_09:29:09_TAI"
63,"2011.02.18_09:29:54_TAI"
64,"2011.02.18_09:30:39_TAI"
65,"2011.02.18_09:31:24_TAI"
66,"2011.02.18_09:32:09_TAI"
67,"2011.02.18_09:32:54_TAI"
68,"2011.02.18_09:33:39_TAI"
69,"2011.02.18_09:34:24_TAI"
70,"2011.02.18_09:35:09_TAI"
71,"2011.02.18_09:35:54_TAI"
72,"2011.02.18_09:36:39_TAI"
73,"2011.02.18_09:37:24_TAI"
74,"2011.02.18_09:38:09_TAI"
75,"2011.02.18_09:38:54_TAI"
76,"2011.02.18_09:39:39_TAI"
77,"2011.02.18_09:40:24_TAI"
78,"2011.02.18_09:41:09_TAI"
79,"2011.02.18_09:41:54_TAI"
80,"2011.02.18_09:42:39_TAI"
81,"2011.02.18_09:43:24_TAI"
82,"2011.02.18_09:44:09_TAI"
83,"2011.02.18_09:44:54_TAI"
84,"2011.02.18_09:45:39_TAI"
85,"2011.02.18_09:46:24_TAI"
86,"2011.02.18_09:47:09_TAI"
87,"2011.02.18_09:47:54_TAI"
88,"2011.02.18_09:48:39_TAI"
89,"2011.02.18_09:49:24_TAI"
90,"2011.02.18_09:50:09_TAI"
91,"2011.02.18_09:50:54_TAI"
92,"2011.02.18_09:51:39_TAI"
93,"2011.02.18_09:52:24_TAI"
94,"2011.02.18_09:53:09_TAI"
95,"2011.02.18_09:53:54_TAI"
96,"2011.02.18_09:54:39_TAI"
97,"2011.02.18_09:55:24_TAI"
98,"2011.02.18_09:56:09_TAI"
99,"2011.02.18_09:56:54_TAI"
100,"2011.02.18_09:57:39_TAI"
101,"2011.02.18_09:58:24_TAI"
102,"2011.02.18_09:59:09_TAI"
103,"2011.02.18_09:59:54_TAI"
104,"2011.02.18_10:00:39_TAI"
105,"2011.02.18_10:01:24_TAI"
106,"2011.02.18_10:02:09_TAI"
107,"2011.02.18_10:02:54_TAI"
108,"2011.02.18_10:03:39_TAI"
109,"2011.02.18_10:04:24_TAI"
110,"2011.02.18_10:05:09_TAI"
111,"2011.02.18_10:05:54_TAI"
112,"2011.02.18_10:06:39_TAI"
113,"2011.02.18_10:07:24_TAI"
114,"2011.02.18_10:08:09_TAI"
115,"2011.02.18_10:08:54_TAI"
116,"2011.02.18_10:09:39_TAI"
117,"2011.02.18_10:10:24_TAI"
118,"2011.02.18_10:11:09_TAI"
119,"2011.02.18_10:11:54_TAI"
120,"2011.02.18_10:12:39_TAI"
121,"2011.02.18_10:13:24_TAI"
122,"2011.02.18_10:14:09_TAI"
123,"2011.02.18_10:14:54_TAI"
124,"2011.02.18_10:15:39_TAI"
125,"2011.02.18_10:16:24_TAI"
126,"2011.02.18_10:17:09_TAI"
127,"2011.02.18_10:17:54_TAI"
128,"2011.02.18_10:18:39_TAI"
129,"2011.02.18_10:19:24_TAI"
130,"2011.02.18_10:20:09_TAI"
131,"2011.02.18_10:20:54_TAI"
132,"2011.02.18_10:21:39_TAI"
133,"2011.02.18_10:22:24_TAI"
134,"2011.02.18_10:23:09_TAI"
135,"2011.02.18_10:23:54_TAI"
136,"2011.02.18_10:24:39_TAI"
137,"2011.02.18_10:25:24_TAI"
138,"2011.02.18_10:26:09_TAI"
139,"2011.02.18_10:26:54_TAI"
140,"2011.02.18_10:27:39_TAI"
141,"2011.02.18_10:28:24_TAI"
142,"2011.02.18_10:29:09_TAI"
143,"2011.02.18_10:29:54_TAI"
144,"2011.02.18_10:30:39_TAI"
145,"2011.02.18_10:31:24_TAI"
146,"2011.02.18_10:32:09_TAI"
147,"2011.02.18_10:32:54_TAI"
148,"2011.02.18_10:33:39_TAI"
149,"2011.02.18_10:34:24_TAI"
150,"2011.02.18_10:35:09_TAI"
151,"2011.02.18_10:35:54_TAI"
152,"2011.02.18_10:36:39_TAI"
153,"2011.02.18_10:37:24_TAI"
154,"2011.02.18_10:38:09_TAI"
155,"2011.02.18_10:38:54_TAI"
156,"2011.02.18_10:39:39_TAI"
157,"2011.02.18_10:40:24_TAI"
158,"2011.02.18_10:41:09_TAI"
159,"2011.02.18_10:41:54_TAI"
160,"2011.02.18_10:42:39_TAI"
161,"2011.02.18_10:43:24_TAI"
162,"2011.02.18_10:44:09_TAI"
163,"2011.02.18_10:44:54_TAI"
164,"2011.02.18_10:45:39_TAI"
165,"2011.02.18_10:46:24_TAI"
166,"2011.02.18_10:47:09_TAI"
167,"2011.02.18_10:47:54_TAI"
168,"2011.02.18_10:48:39_TAI"
