0,"2011.08.09_04:05:22_TAI"
1,"2011.08.09_04:15:07_TAI"
2,"2011.08.09_04:15:52_TAI"
3,"2011.08.09_04:25:37_TAI"
4,"2011.08.09_04:35:22_TAI"
5,"2011.08.09_04:45:07_TAI"
6,"2011.08.09_04:45:52_TAI"
7,"2011.08.09_04:55:37_TAI"
8,"2011.08.09_05:05:22_TAI"
9,"2011.08.09_05:15:07_TAI"
10,"2011.08.09_05:15:52_TAI"
11,"2011.08.09_05:25:37_TAI"
12,"2011.08.09_05:35:22_TAI"
13,"2011.08.09_05:45:07_TAI"
14,"2011.08.09_05:45:52_TAI"
15,"2011.08.09_05:55:37_TAI"
16,"2011.08.09_06:05:22_TAI"
17,"2011.08.09_06:15:07_TAI"
18,"2011.08.09_06:15:52_TAI"
19,"2011.08.09_06:25:37_TAI"
20,"2011.08.09_06:35:22_TAI"
21,"2011.08.09_06:45:07_TAI"
22,"2011.08.09_06:45:52_TAI"
23,"2011.08.09_06:55:37_TAI"
24,"2011.08.09_07:05:22_TAI"
25,"2011.08.09_07:06:07_TAI"
26,"2011.08.09_07:06:52_TAI"
27,"2011.08.09_07:07:37_TAI"
28,"2011.08.09_07:08:22_TAI"
29,"2011.08.09_07:09:07_TAI"
30,"2011.08.09_07:09:52_TAI"
31,"2011.08.09_07:10:37_TAI"
32,"2011.08.09_07:11:22_TAI"
33,"2011.08.09_07:12:07_TAI"
34,"2011.08.09_07:12:52_TAI"
35,"2011.08.09_07:13:37_TAI"
36,"2011.08.09_07:14:22_TAI"
37,"2011.08.09_07:15:07_TAI"
38,"2011.08.09_07:15:52_TAI"
39,"2011.08.09_07:16:37_TAI"
40,"2011.08.09_07:17:22_TAI"
41,"2011.08.09_07:18:07_TAI"
42,"2011.08.09_07:18:52_TAI"
43,"2011.08.09_07:19:37_TAI"
44,"2011.08.09_07:20:22_TAI"
45,"2011.08.09_07:21:07_TAI"
46,"2011.08.09_07:21:52_TAI"
47,"2011.08.09_07:22:37_TAI"
48,"2011.08.09_07:23:22_TAI"
49,"2011.08.09_07:24:07_TAI"
50,"2011.08.09_07:24:52_TAI"
51,"2011.08.09_07:25:37_TAI"
52,"2011.08.09_07:26:22_TAI"
53,"2011.08.09_07:27:07_TAI"
54,"2011.08.09_07:27:52_TAI"
55,"2011.08.09_07:28:37_TAI"
56,"2011.08.09_07:29:22_TAI"
57,"2011.08.09_07:30:07_TAI"
58,"2011.08.09_07:30:52_TAI"
59,"2011.08.09_07:31:37_TAI"
60,"2011.08.09_07:32:22_TAI"
61,"2011.08.09_07:33:07_TAI"
62,"2011.08.09_07:33:52_TAI"
63,"2011.08.09_07:34:37_TAI"
64,"2011.08.09_07:35:22_TAI"
65,"2011.08.09_07:36:07_TAI"
66,"2011.08.09_07:36:52_TAI"
67,"2011.08.09_07:37:37_TAI"
68,"2011.08.09_07:38:22_TAI"
69,"2011.08.09_07:39:07_TAI"
70,"2011.08.09_07:39:52_TAI"
71,"2011.08.09_07:40:37_TAI"
72,"2011.08.09_07:41:22_TAI"
73,"2011.08.09_07:42:07_TAI"
74,"2011.08.09_07:42:52_TAI"
75,"2011.08.09_07:43:37_TAI"
76,"2011.08.09_07:44:22_TAI"
77,"2011.08.09_07:45:07_TAI"
78,"2011.08.09_07:45:52_TAI"
79,"2011.08.09_07:46:37_TAI"
80,"2011.08.09_07:47:22_TAI"
81,"2011.08.09_07:48:07_TAI"
82,"2011.08.09_07:48:52_TAI"
83,"2011.08.09_07:49:37_TAI"
84,"2011.08.09_07:50:22_TAI"
85,"2011.08.09_07:51:07_TAI"
86,"2011.08.09_07:51:52_TAI"
87,"2011.08.09_07:52:37_TAI"
88,"2011.08.09_07:53:22_TAI"
89,"2011.08.09_07:54:07_TAI"
90,"2011.08.09_07:54:52_TAI"
91,"2011.08.09_07:55:37_TAI"
92,"2011.08.09_07:56:22_TAI"
93,"2011.08.09_07:57:07_TAI"
94,"2011.08.09_07:57:52_TAI"
95,"2011.08.09_07:58:37_TAI"
96,"2011.08.09_07:59:22_TAI"
97,"2011.08.09_08:00:07_TAI"
98,"2011.08.09_08:00:52_TAI"
99,"2011.08.09_08:01:37_TAI"
100,"2011.08.09_08:02:22_TAI"
101,"2011.08.09_08:03:07_TAI"
