0,"2012.05.10_00:18:50_TAI"
1,"2012.05.10_00:28:35_TAI"
2,"2012.05.10_00:38:20_TAI"
3,"2012.05.10_00:48:50_TAI"
4,"2012.05.10_00:58:35_TAI"
5,"2012.05.10_01:08:20_TAI"
6,"2012.05.10_01:18:50_TAI"
7,"2012.05.10_01:28:35_TAI"
8,"2012.05.10_01:38:20_TAI"
9,"2012.05.10_01:48:50_TAI"
10,"2012.05.10_01:58:35_TAI"
11,"2012.05.10_02:08:20_TAI"
12,"2012.05.10_02:18:50_TAI"
13,"2012.05.10_02:28:35_TAI"
14,"2012.05.10_02:38:20_TAI"
15,"2012.05.10_02:48:50_TAI"
16,"2012.05.10_02:58:35_TAI"
17,"2012.05.10_03:08:20_TAI"
18,"2012.05.10_03:18:50_TAI"
19,"2012.05.10_03:20:20_TAI"
20,"2012.05.10_03:21:05_TAI"
21,"2012.05.10_03:21:50_TAI"
22,"2012.05.10_03:22:35_TAI"
23,"2012.05.10_03:23:20_TAI"
24,"2012.05.10_03:24:05_TAI"
25,"2012.05.10_03:24:50_TAI"
26,"2012.05.10_03:25:35_TAI"
27,"2012.05.10_03:26:20_TAI"
28,"2012.05.10_03:27:05_TAI"
29,"2012.05.10_03:27:50_TAI"
30,"2012.05.10_03:28:35_TAI"
31,"2012.05.10_03:29:20_TAI"
32,"2012.05.10_03:30:05_TAI"
33,"2012.05.10_03:30:50_TAI"
34,"2012.05.10_03:31:35_TAI"
35,"2012.05.10_03:32:20_TAI"
36,"2012.05.10_03:33:05_TAI"
37,"2012.05.10_03:33:50_TAI"
38,"2012.05.10_03:34:35_TAI"
39,"2012.05.10_03:35:20_TAI"
40,"2012.05.10_03:36:05_TAI"
41,"2012.05.10_03:36:50_TAI"
42,"2012.05.10_03:37:35_TAI"
43,"2012.05.10_03:38:20_TAI"
44,"2012.05.10_03:39:05_TAI"
45,"2012.05.10_03:39:50_TAI"
46,"2012.05.10_03:40:35_TAI"
47,"2012.05.10_03:41:20_TAI"
48,"2012.05.10_03:42:05_TAI"
49,"2012.05.10_03:42:50_TAI"
50,"2012.05.10_03:43:35_TAI"
51,"2012.05.10_03:44:20_TAI"
52,"2012.05.10_03:45:05_TAI"
53,"2012.05.10_03:45:50_TAI"
54,"2012.05.10_03:46:35_TAI"
55,"2012.05.10_03:47:20_TAI"
56,"2012.05.10_03:48:05_TAI"
57,"2012.05.10_03:48:50_TAI"
58,"2012.05.10_03:49:35_TAI"
59,"2012.05.10_03:50:20_TAI"
60,"2012.05.10_03:51:05_TAI"
61,"2012.05.10_03:51:50_TAI"
62,"2012.05.10_03:52:35_TAI"
63,"2012.05.10_03:53:20_TAI"
64,"2012.05.10_03:54:05_TAI"
65,"2012.05.10_03:54:50_TAI"
66,"2012.05.10_03:55:35_TAI"
67,"2012.05.10_03:56:20_TAI"
68,"2012.05.10_03:57:05_TAI"
69,"2012.05.10_03:57:50_TAI"
70,"2012.05.10_03:58:35_TAI"
71,"2012.05.10_03:59:20_TAI"
72,"2012.05.10_04:00:05_TAI"
73,"2012.05.10_04:00:50_TAI"
74,"2012.05.10_04:01:35_TAI"
75,"2012.05.10_04:02:20_TAI"
