0,"2011.09.24_16:30:46_TAI"
1,"2011.09.24_16:40:31_TAI"
2,"2011.09.24_16:50:16_TAI"
3,"2011.09.24_17:00:46_TAI"
4,"2011.09.24_17:10:31_TAI"
5,"2011.09.24_17:20:16_TAI"
6,"2011.09.24_17:30:46_TAI"
7,"2011.09.24_17:40:31_TAI"
8,"2011.09.24_17:50:16_TAI"
9,"2011.09.24_18:00:46_TAI"
10,"2011.09.24_18:10:31_TAI"
11,"2011.09.24_18:20:16_TAI"
12,"2011.09.24_18:30:46_TAI"
13,"2011.09.24_18:40:31_TAI"
14,"2011.09.24_18:50:16_TAI"
15,"2011.09.24_19:00:46_TAI"
16,"2011.09.24_19:10:31_TAI"
17,"2011.09.24_19:20:16_TAI"
18,"2011.09.24_19:30:46_TAI"
19,"2011.09.24_19:32:16_TAI"
20,"2011.09.24_19:33:01_TAI"
21,"2011.09.24_19:33:46_TAI"
22,"2011.09.24_19:34:31_TAI"
23,"2011.09.24_19:35:16_TAI"
24,"2011.09.24_19:36:01_TAI"
25,"2011.09.24_19:36:46_TAI"
26,"2011.09.24_19:37:31_TAI"
27,"2011.09.24_19:38:16_TAI"
28,"2011.09.24_19:39:01_TAI"
29,"2011.09.24_19:39:46_TAI"
30,"2011.09.24_19:40:31_TAI"
31,"2011.09.24_19:41:16_TAI"
32,"2011.09.24_19:42:01_TAI"
33,"2011.09.24_19:42:46_TAI"
34,"2011.09.24_19:43:31_TAI"
35,"2011.09.24_19:44:16_TAI"
36,"2011.09.24_19:45:01_TAI"
37,"2011.09.24_19:45:46_TAI"
38,"2011.09.24_19:46:31_TAI"
39,"2011.09.24_19:47:16_TAI"
40,"2011.09.24_19:48:01_TAI"
41,"2011.09.24_19:48:46_TAI"
42,"2011.09.24_19:49:31_TAI"
43,"2011.09.24_19:50:16_TAI"
44,"2011.09.24_19:51:01_TAI"
45,"2011.09.24_19:51:46_TAI"
46,"2011.09.24_19:52:31_TAI"
47,"2011.09.24_19:53:16_TAI"
48,"2011.09.24_19:54:01_TAI"
49,"2011.09.24_19:54:46_TAI"
50,"2011.09.24_19:55:31_TAI"
51,"2011.09.24_19:56:16_TAI"
52,"2011.09.24_19:57:01_TAI"
53,"2011.09.24_19:57:46_TAI"
54,"2011.09.24_19:58:31_TAI"
55,"2011.09.24_19:59:16_TAI"
56,"2011.09.24_20:00:01_TAI"
57,"2011.09.24_20:00:46_TAI"
58,"2011.09.24_20:01:31_TAI"
59,"2011.09.24_20:02:16_TAI"
60,"2011.09.24_20:03:01_TAI"
61,"2011.09.24_20:03:46_TAI"
62,"2011.09.24_20:04:31_TAI"
63,"2011.09.24_20:05:16_TAI"
64,"2011.09.24_20:06:01_TAI"
65,"2011.09.24_20:06:46_TAI"
66,"2011.09.24_20:07:31_TAI"
67,"2011.09.24_20:08:16_TAI"
68,"2011.09.24_20:09:01_TAI"
69,"2011.09.24_20:09:46_TAI"
70,"2011.09.24_20:10:31_TAI"
71,"2011.09.24_20:11:16_TAI"
72,"2011.09.24_20:12:01_TAI"
73,"2011.09.24_20:12:46_TAI"
74,"2011.09.24_20:13:31_TAI"
75,"2011.09.24_20:14:16_TAI"
76,"2011.09.24_20:15:01_TAI"
77,"2011.09.24_20:15:46_TAI"
78,"2011.09.24_20:16:31_TAI"
79,"2011.09.24_20:17:16_TAI"
80,"2011.09.24_20:18:01_TAI"
81,"2011.09.24_20:18:46_TAI"
82,"2011.09.24_20:19:31_TAI"
83,"2011.09.24_20:20:16_TAI"
84,"2011.09.24_20:21:01_TAI"
85,"2011.09.24_20:21:46_TAI"
86,"2011.09.24_20:22:31_TAI"
87,"2011.09.24_20:23:16_TAI"
88,"2011.09.24_20:24:01_TAI"
89,"2011.09.24_20:24:46_TAI"
90,"2011.09.24_20:25:31_TAI"
91,"2011.09.24_20:26:16_TAI"
92,"2011.09.24_20:27:01_TAI"
93,"2011.09.24_20:27:46_TAI"
94,"2011.09.24_20:28:31_TAI"
95,"2011.09.24_20:29:16_TAI"
96,"2011.09.24_20:30:01_TAI"
97,"2011.09.24_20:30:46_TAI"
98,"2011.09.24_20:31:31_TAI"
99,"2011.09.24_20:32:16_TAI"
100,"2011.09.24_20:33:01_TAI"
101,"2011.09.24_20:33:46_TAI"
102,"2011.09.24_20:34:31_TAI"
103,"2011.09.24_20:35:16_TAI"
104,"2011.09.24_20:36:01_TAI"
105,"2011.09.24_20:36:46_TAI"
106,"2011.09.24_20:37:31_TAI"
107,"2011.09.24_20:38:16_TAI"
108,"2011.09.24_20:39:01_TAI"
109,"2011.09.24_20:39:46_TAI"
110,"2011.09.24_20:40:31_TAI"
111,"2011.09.24_20:41:16_TAI"
112,"2011.09.24_20:42:01_TAI"
113,"2011.09.24_20:42:46_TAI"
114,"2011.09.24_20:43:31_TAI"
115,"2011.09.24_20:44:16_TAI"
116,"2011.09.24_20:45:01_TAI"
117,"2011.09.24_20:45:46_TAI"
118,"2011.09.24_20:46:31_TAI"
119,"2011.09.24_20:47:16_TAI"
120,"2011.09.24_20:48:01_TAI"
121,"2011.09.24_20:48:46_TAI"
122,"2011.09.24_20:49:31_TAI"
123,"2011.09.24_20:50:16_TAI"
124,"2011.09.24_20:51:01_TAI"
125,"2011.09.24_20:51:46_TAI"
126,"2011.09.24_20:52:31_TAI"
127,"2011.09.24_20:53:16_TAI"
128,"2011.09.24_20:54:01_TAI"
129,"2011.09.24_20:54:46_TAI"
130,"2011.09.24_20:55:31_TAI"
131,"2011.09.24_20:56:16_TAI"
132,"2011.09.24_20:57:01_TAI"
133,"2011.09.24_20:57:46_TAI"
134,"2011.09.24_20:58:31_TAI"
135,"2011.09.24_20:59:16_TAI"
136,"2011.09.24_21:00:01_TAI"
137,"2011.09.24_21:00:46_TAI"
138,"2011.09.24_21:01:31_TAI"
139,"2011.09.24_21:02:16_TAI"
140,"2011.09.24_21:03:01_TAI"
141,"2011.09.24_21:03:46_TAI"
142,"2011.09.24_21:04:31_TAI"
143,"2011.09.24_21:05:16_TAI"
144,"2011.09.24_21:06:01_TAI"
145,"2011.09.24_21:06:46_TAI"
146,"2011.09.24_21:07:31_TAI"
147,"2011.09.24_21:08:16_TAI"
148,"2011.09.24_21:09:01_TAI"
149,"2011.09.24_21:09:46_TAI"
150,"2011.09.24_21:10:31_TAI"
151,"2011.09.24_21:11:16_TAI"
152,"2011.09.24_21:12:01_TAI"
153,"2011.09.24_21:12:46_TAI"
154,"2011.09.24_21:13:31_TAI"
155,"2011.09.24_21:14:16_TAI"
156,"2011.09.24_21:15:01_TAI"
157,"2011.09.24_21:15:46_TAI"
158,"2011.09.24_21:16:31_TAI"
159,"2011.09.24_21:17:16_TAI"
160,"2011.09.24_21:18:01_TAI"
161,"2011.09.24_21:18:46_TAI"
162,"2011.09.24_21:19:31_TAI"
163,"2011.09.24_21:20:16_TAI"
164,"2011.09.24_21:21:01_TAI"
165,"2011.09.24_21:21:46_TAI"
166,"2011.09.24_21:22:31_TAI"
167,"2011.09.24_21:23:16_TAI"
168,"2011.09.24_21:24:01_TAI"
169,"2011.09.24_21:24:46_TAI"
170,"2011.09.24_21:25:31_TAI"
171,"2011.09.24_21:26:16_TAI"
172,"2011.09.24_21:27:01_TAI"
173,"2011.09.24_21:27:46_TAI"
174,"2011.09.24_21:28:31_TAI"
175,"2011.09.24_21:29:16_TAI"
176,"2011.09.24_21:30:01_TAI"
177,"2011.09.24_21:30:46_TAI"
178,"2011.09.24_21:31:31_TAI"
179,"2011.09.24_21:32:16_TAI"
180,"2011.09.24_21:41:16_TAI"
181,"2011.09.24_21:51:01_TAI"
182,"2011.09.24_21:51:46_TAI"
183,"2011.09.24_22:01:31_TAI"
184,"2011.09.24_22:11:16_TAI"
185,"2011.09.24_22:21:01_TAI"
186,"2011.09.24_22:21:46_TAI"
187,"2011.09.24_22:31:31_TAI"
188,"2011.09.24_22:41:16_TAI"
189,"2011.09.24_22:51:01_TAI"
190,"2011.09.24_22:51:46_TAI"
191,"2011.09.24_23:01:32_TAI"
192,"2011.09.24_23:11:17_TAI"
193,"2011.09.24_23:21:02_TAI"
194,"2011.09.24_23:21:47_TAI"
195,"2011.09.24_23:31:32_TAI"
196,"2011.09.24_23:41:17_TAI"
197,"2011.09.24_23:51:02_TAI"
198,"2011.09.24_23:51:47_TAI"
199,"2011.09.25_00:01:32_TAI"
200,"2011.09.25_00:11:17_TAI"
201,"2011.09.25_00:21:02_TAI"
202,"2011.09.25_00:21:47_TAI"
203,"2011.09.25_00:31:32_TAI"
