0,"2011.02.14_21:55:24_TAI"
1,"2011.02.14_22:05:09_TAI"
2,"2011.02.14_22:05:54_TAI"
3,"2011.02.14_22:15:39_TAI"
4,"2011.02.14_22:25:24_TAI"
5,"2011.02.14_22:35:09_TAI"
6,"2011.02.14_22:35:54_TAI"
7,"2011.02.14_22:45:39_TAI"
8,"2011.02.14_22:55:24_TAI"
9,"2011.02.14_23:05:09_TAI"
10,"2011.02.14_23:05:54_TAI"
11,"2011.02.14_23:15:39_TAI"
12,"2011.02.14_23:25:24_TAI"
13,"2011.02.14_23:35:09_TAI"
14,"2011.02.14_23:35:54_TAI"
15,"2011.02.14_23:45:39_TAI"
16,"2011.02.14_23:55:24_TAI"
17,"2011.02.15_00:05:09_TAI"
18,"2011.02.15_00:05:54_TAI"
19,"2011.02.15_00:15:39_TAI"
20,"2011.02.15_00:25:24_TAI"
21,"2011.02.15_00:35:09_TAI"
22,"2011.02.15_00:35:54_TAI"
23,"2011.02.15_00:45:39_TAI"
24,"2011.02.15_00:55:24_TAI"
25,"2011.02.15_00:56:09_TAI"
26,"2011.02.15_00:56:54_TAI"
27,"2011.02.15_00:57:39_TAI"
28,"2011.02.15_00:58:24_TAI"
29,"2011.02.15_00:59:09_TAI"
30,"2011.02.15_00:59:54_TAI"
31,"2011.02.15_01:00:39_TAI"
32,"2011.02.15_01:01:24_TAI"
33,"2011.02.15_01:02:09_TAI"
34,"2011.02.15_01:02:54_TAI"
35,"2011.02.15_01:03:39_TAI"
36,"2011.02.15_01:04:24_TAI"
37,"2011.02.15_01:05:09_TAI"
38,"2011.02.15_01:05:54_TAI"
39,"2011.02.15_01:06:39_TAI"
40,"2011.02.15_01:07:24_TAI"
41,"2011.02.15_01:08:09_TAI"
42,"2011.02.15_01:08:54_TAI"
43,"2011.02.15_01:09:39_TAI"
44,"2011.02.15_01:10:24_TAI"
45,"2011.02.15_01:11:09_TAI"
46,"2011.02.15_01:11:54_TAI"
47,"2011.02.15_01:12:39_TAI"
48,"2011.02.15_01:13:24_TAI"
49,"2011.02.15_01:14:09_TAI"
50,"2011.02.15_01:14:54_TAI"
51,"2011.02.15_01:15:39_TAI"
52,"2011.02.15_01:16:24_TAI"
53,"2011.02.15_01:17:09_TAI"
54,"2011.02.15_01:17:54_TAI"
55,"2011.02.15_01:18:39_TAI"
56,"2011.02.15_01:19:24_TAI"
57,"2011.02.15_01:20:09_TAI"
58,"2011.02.15_01:20:54_TAI"
59,"2011.02.15_01:21:39_TAI"
60,"2011.02.15_01:22:24_TAI"
61,"2011.02.15_01:23:09_TAI"
62,"2011.02.15_01:23:54_TAI"
63,"2011.02.15_01:24:39_TAI"
64,"2011.02.15_01:25:24_TAI"
65,"2011.02.15_01:26:09_TAI"
66,"2011.02.15_01:26:54_TAI"
67,"2011.02.15_01:27:39_TAI"
68,"2011.02.15_01:28:24_TAI"
69,"2011.02.15_01:29:09_TAI"
70,"2011.02.15_01:29:54_TAI"
71,"2011.02.15_01:30:39_TAI"
72,"2011.02.15_01:31:24_TAI"
73,"2011.02.15_01:32:09_TAI"
74,"2011.02.15_01:32:54_TAI"
75,"2011.02.15_01:33:39_TAI"
76,"2011.02.15_01:34:24_TAI"
77,"2011.02.15_01:35:09_TAI"
78,"2011.02.15_01:35:54_TAI"
79,"2011.02.15_01:36:39_TAI"
80,"2011.02.15_01:37:24_TAI"
81,"2011.02.15_01:38:09_TAI"
82,"2011.02.15_01:38:54_TAI"
83,"2011.02.15_01:39:39_TAI"
84,"2011.02.15_01:40:24_TAI"
85,"2011.02.15_01:41:09_TAI"
86,"2011.02.15_01:41:54_TAI"
87,"2011.02.15_01:42:39_TAI"
88,"2011.02.15_01:43:24_TAI"
89,"2011.02.15_01:44:09_TAI"
90,"2011.02.15_01:44:54_TAI"
91,"2011.02.15_01:45:39_TAI"
92,"2011.02.15_01:46:24_TAI"
93,"2011.02.15_01:47:09_TAI"
94,"2011.02.15_01:47:54_TAI"
95,"2011.02.15_01:48:39_TAI"
96,"2011.02.15_01:49:24_TAI"
97,"2011.02.15_01:50:09_TAI"
98,"2011.02.15_01:50:54_TAI"
99,"2011.02.15_01:51:39_TAI"
100,"2011.02.15_01:52:24_TAI"
101,"2011.02.15_01:53:09_TAI"
102,"2011.02.15_01:53:54_TAI"
103,"2011.02.15_01:54:39_TAI"
